ORG_ID,ORG_NAME,ORG_TYPE,STATUS,ADDRESS_1,ADDRESS_2,ADDRESS_3,STATE,PCODE,GEO_ZONE,GEO_SUBZONE,LATITUDE,LONGITUDE
634900,DUNCRAIG EAST LPO,LPO,OPEN,,SHOP 10A 59 ARNISDALE ROAD,DUNCRAIG WA, WA,6023,Metro,Capital,-31.83425975,115.7833405
634986,GOSNELLS POST SHOP,RP,OPEN,,2244 ALBANY HIGHWAY,GOSNELLS WA, WA,6110,Metro,Capital,-32.07169,116.00209
635081,GRASS VALLEY CPA,CPA,OPEN,,16 CARTER STREET,GRASS VALLEY WA, WA,6403,Rural,Other Rural,-31.63628,116.79558
635137,CLAREMONT NORTH LPO,LPO,OPEN,,8 ASHTON AVENUE,CLAREMONT WA, WA,6010,Metro,Capital,-31.97089,115.78799
635188,GREENBUSHES LPO,LPO,OPEN,,28 BLACKWOOD ROAD,GREENBUSHES WA, WA,6254,Rural,Other Rural,-33.84851,116.05862
635583,HARVEY POST SHOP,RP,OPEN,,99 UDUC ROAD,HARVEY WA, WA,6220,Rural,Other Rural,-33.08049,115.89384
635639,EAST PERTH POST SHOP,RP,OPEN,,249 HAY STREET,EAST PERTH WA, WA,6004,Metro,Capital,-31.95839,115.87139
635647,HIGH WYCOMBE LPO,LPO,OPEN,HIGH WYCOMBE VILLAGE SHOPPING CENTRE,SHOP 16 530 KALAMUNDA ROAD,HIGH WYCOMBE WA, WA,6057,Metro,Capital,-31.9355,116.00405
635655,HILLARYS POST SHOP,RP,OPEN,WHITFORDS CITY SHOPPING CENTRE,SHOP 7 470 WHITFORDS AVENUE,HILLARYS WA, WA,6025,Metro,Capital,-31.79542,115.75173
635663,HEATHRIDGE LPO,LPO,OPEN,HEATHRIDGE SHOPPING CENTRE,SHOP 4 89 CARIDEAN STREET,HEATHRIDGE WA, WA,6027,Metro,Capital,-31.75959,115.76349
635794,HYDEN LPO,LPO,OPEN,,12 MCPHERSON STREET,HYDEN WA, WA,6359,Remote,Other Remote,-32.44896,118.86304
635823,INGLEWOOD POST SHOP,RP,OPEN,,885 BEAUFORT STREET,INGLEWOOD WA, WA,6052,Metro,Capital,-31.92199,115.88509
635858,BEDFORD LPO,LPO,OPEN,,UNIT 11 215-217 GRAND PROMENADE,BEDFORD WA, WA,6052,Metro,Capital,-31.90705,115.88275
635911,INNALOO LPO,LPO,OPEN,,12A MORRIS PLACE,INNALOO WA, WA,6018,Metro,Capital,-31.89029,115.79239
635954,SUCCESS LPO,LPO,OPEN,,SHOP 22 816 BEELIAR DRIVE,SUCCESS WA, WA,6164,Metro,Capital,-32.128191,115.855464
635970,JARRAHDALE LPO,LPO,OPEN,,674 JARRAHDALE ROAD,JARRAHDALE WA, WA,6124,Metro,Capital,-32.33819,116.07219
636068,JERRAMUNGUP LPO,LPO,OPEN,,3 VASEY STREET,JERRAMUNGUP WA, WA,6337,Remote,Other Remote,-33.94118,118.92121
636164,JURIEN BAY LPO,LPO,OPEN,,SHOP 8 1 WHITE STREET,JURIEN BAY WA, WA,6516,Rural,Other Rural,-30.30579,115.03526
636180,KALAMUNDA POST SHOP,RP,OPEN,,14 BARBER STREET,KALAMUNDA WA, WA,6076,Metro,Capital,-31.97209,116.05759
636201,KALANNIE LPO,LPO,OPEN,,LOT 8 ROCHE STREET,KALANNIE WA, WA,6468,Remote,Other Remote,-30.36291,117.11608
636228,KALBARRI LPO,LPO,OPEN,,SHOP 2 166 GREY STREET,KALBARRI WA, WA,6536,Remote,Other Remote,-27.70057,114.16855
636244,KALGOORLIE POST SHOP,RP,OPEN,KALGOORLIE CENTRAL SHOPPING CENTRE,SHOP 17 340 HANNAN STREET,KALGOORLIE WA, WA,6430,Remote,Remote Centre,-30.7494,121.4701
636308,KARRATHA POST SHOP,RP,OPEN,KARRATHA CITY SHOPPING CENTRE,LOT 3915 KLENK STREET,KARRATHA WA, WA,6714,Remote,Remote Centre,-20.73579,116.84675
636324,KARAWARA LPO,LPO,OPEN,WATERFORD PLAZA SHOPPING CENTRE,SHOP 22 230 MANNING ROAD,KARAWARA WA, WA,6152,Metro,Capital,-32.01188,115.88623
636340,KARRINYUP POST SHOP,RP,OPEN,KARRINYUP SHOPPING CENTRE,SHOP 1 GROUND FLOOR 200 KARRINYUP ROAD,KARRINYUP WA, WA,6018,Metro,Capital,-31.87687,115.77892
636367,KATANNING POST SHOP,RP,OPEN,,101 CLIVE STREET,KATANNING WA, WA,6317,Rural,Other Rural,-33.68979,117.55631
636447,KELMSCOTT POST SHOP,RP,OPEN,STARGATE SHOPPING CENTRE,SHOP 23 2788 ALBANY HIGHWAY,KELMSCOTT WA, WA,6111,Metro,Capital,-32.11381,116.01467
636471,KENDENUP LPO,LPO,OPEN,,49 HASSELL AVENUE,KENDENUP WA, WA,6323,Rural,Other Rural,-34.48893,117.62814
636658,KINGSLEY LPO,LPO,OPEN,KINGSLEY SHOPPING CENTRE,SHOP 5 100 KINGSLEY DRIVE,KINGSLEY WA, WA,6026,Metro,Capital,-31.80869,115.78909
636682,KIRUP CPA,CPA,OPEN,,79 SOUTH WESTERN HIGHWAY,KIRUP WA, WA,6251,Rural,Other Rural,-33.70711,115.89202
636770,KONDININ LPO,LPO,OPEN,,31 JONES STREET,KONDININ WA, WA,6367,Remote,Other Remote,-32.49527,118.26779
636949,KOORDA LPO,LPO,OPEN,,25 RAILWAY STREET,KOORDA WA, WA,6475,Remote,Other Remote,-30.82496,117.48187
637036,KUKERIN LPO,LPO,OPEN,,25 SCADDEN STREET,KUKERIN WA, WA,6352,Remote,Other Remote,-33.18778,118.0849
637095,KULIN LPO,LPO,OPEN,,59 JOHNSTON STREET,KULIN WA, WA,6365,Remote,Other Remote,-32.66917,118.15599
637124,KUNUNOPPIN CPA,CPA,OPEN,,LOT 13 WILSON STREET,KUNUNOPPIN WA, WA,6489,Remote,Other Remote,-31.11251871,117.9176414
637159,KUNUNURRA POST SHOP,RP,OPEN,,89 COOLIBAH DRIVE,KUNUNURRA WA, WA,6743,Remote,Other Remote,-15.773941,128.738844
637183,KWINANA POST SHOP,RP,OPEN,KWINANA MARKETPLACE,SHOP T33 4 CHISHAM AVENUE,KWINANA TOWN CENTRE WA, WA,6167,Metro,Capital,-32.245888,115.813962
637204,LANGFORD LPO,LPO,OPEN,LANGFORD VILLAGE SHOPPING CENTRE,SHOP 11 56-70 LANGFORD AVENUE,LANGFORD WA, WA,6147,Metro,Capital,-32.04301,115.94089
637247,LAKE KING LPO,LPO,OPEN,,LOT 15 RAVENSTHORPE ROAD,LAKE KING WA, WA,6356,Remote,Other Remote,-33.08516,119.67099
637343,LAVERTON LPO,LPO,OPEN,,UNIT 5 2 LAVER PLACE,LAVERTON WA, WA,6440,Remote,Other Remote,-28.62598481,122.403951
637431,LESMURDIE LPO,LPO,OPEN,LESMURDIE SHOPPING CENTRE,SHOP 3 241-243 LESMURDIE ROAD,LESMURDIE WA, WA,6076,Metro,Capital,-31.99907,116.05261
637538,LYNWOOD LPO,LPO,OPEN,LYNWOOD VILLAGE SHOPPING CENTRE,SHOP 14 6-12 LYNWOOD AVENUE,LYNWOOD WA, WA,6147,Metro,Capital,-32.0356,115.92774
637562,MADDINGTON POST SHOP,RP,OPEN,MADDINGTON CENTRAL,SHOP 48 43 ATTFIELD STREET,MADDINGTON WA, WA,6109,Metro,Capital,-32.05068,115.97751
637589,MALAGA LPO,LPO,OPEN,,SHOP 7 1892 BEACH ROAD,MALAGA WA, WA,6090,Metro,Capital,-31.85295,115.88162
637597,MANDURAH POST SHOP,RP,OPEN,,30-32 PINJARRA ROAD,MANDURAH WA, WA,6210,Rural,Small Rural,-32.53454,115.7208
637618,MANDURAH NORTH LPO,LPO,OPEN,THE SANDS SHOPPING CENTRE,SHOP 13 175-179 MANDURAH TERRACE,MANDURAH WA, WA,6210,Rural,Small Rural,-32.5202,115.7307
637642,QUEENS PARK EAST LPO,LPO,OPEN,,SHOP 4 333 WHARF STREET,QUEENS PARK WA, WA,6107,Metro,Capital,-31.99973951,115.9527502
637685,MANJIMUP POST SHOP,RP,OPEN,,87 GIBLETT STREET,MANJIMUP WA, WA,6258,Rural,Other Rural,-34.240996,116.146256
637773,MANNING LPO,LPO,OPEN,,15 WELWYN AVENUE,MANNING WA, WA,6152,Metro,Capital,-32.01489,115.86889
637810,MARBLE BAR LPO,LPO,OPEN,,2 FRANCIS STREET,MARBLE BAR WA, WA,6760,Remote,Remote Centre,-21.17192,119.74464
637837,CANNING VALE SOUTH LPO,LPO,OPEN,LIVINGSTON MARKETPLACE SHOPPING CENTRE,SHOP 28 100-104 RANFORD ROAD,CANNING VALE WA, WA,6155,Metro,Capital,-32.08607,115.91716
637853,MARGARET RIVER POST SHOP,RP,OPEN,,53 TOWN VIEW TERRACE,MARGARET RIVER WA, WA,6285,Rural,Other Rural,-33.95132,115.07522
637861,MARMION LPO,LPO,OPEN,MARMION VILLAGE,SHOP 8 19 SHEPPARD WAY,MARMION WA, WA,6020,Metro,Capital,-31.84359,115.75619
637896,MARVEL LOCH LPO,LPO,OPEN,,35 LENNEBERG STREET,MARVEL LOCH WA, WA,6426,Remote,Other Remote,-31.4652,119.49084
637941,MECKERING LPO,LPO,OPEN,,LOT 18 GABBEDY PLACE,MECKERING WA, WA,6405,Rural,Other Rural,-31.632,117.007
638100,MELVILLE POST SHOP,RP,OPEN,MELVILLE PLAZA SHOPPING CENTRE,SHOP 2 380 CANNING HIGHWAY,BICTON WA, WA,6157,Metro,Capital,-32.0341,115.791
638207,MENZIES CPA,CPA,OPEN,,57 SHENTON STREET,MENZIES WA, WA,6436,Remote,Other Remote,-29.68961,121.02673
638258,MERREDIN POST SHOP,RP,OPEN,,84 BARRACK STREET,MERREDIN WA, WA,6415,Remote,Other Remote,-31.48206,118.27857
638354,MIDLAND POST SHOP,RP,OPEN,,UNIT 1 58 THE CRESCENT,MIDLAND WA, WA,6056,Metro,Capital,-31.88866,116.00992
638557,MINGENEW LPO,LPO,OPEN,,50 MIDLANDS ROAD,MINGENEW WA, WA,6522,Remote,Other Remote,-29.19023,115.44003
638741,MOORINE ROCK CPA,CPA,OPEN,,68 MCINNES STREET,MOORINE ROCK WA, WA,6425,Remote,Other Remote,-31.31775,119.13137
638821,MORLEY POST SHOP,RP,OPEN,CENTRO GALLERIA,SHOP 52 4 COLLIER ROAD,MORLEY WA, WA,6062,Metro,Capital,-31.89811,115.899
638936,MOSMAN PARK SOUTH LPO,LPO,OPEN,,116 WELLINGTON STREET,MOSMAN PARK WA, WA,6012,Metro,Capital,-32.01519,115.76829
638995,MOUNT CLAREMONT LPO,LPO,OPEN,MOUNT CLAREMONT SHOPPING CENTRE,SHOP 10 29 STRICKLAND STREET,MOUNT CLAREMONT WA, WA,6010,Metro,Capital,-31.96597,115.77492
639031,MOUNT HAWTHORN POST SHOP,RP,OPEN,,SHOP 1 183 SCARBOROUGH BEACH ROAD,MOUNT HAWTHORN WA, WA,6016,Metro,Capital,-31.92049,115.83679
639074,MOUNT HELENA LPO,LPO,OPEN,,8 EVANS STREET,MOUNT HELENA WA, WA,6082,Metro,Capital,-31.87609,116.21059
639111,MOUNT LAWLEY POST SHOP,RP,OPEN,,682A BEAUFORT STREET,MOUNT LAWLEY WA, WA,6050,Metro,Capital,-31.93379,115.87259
639197,MUKINBUDIN LPO,LPO,OPEN,,7 BENT STREET,MUKINBUDIN WA, WA,6479,Remote,Other Remote,-30.91526,118.20992
639365,MUNDARING POST SHOP,RP,OPEN,MUNDARING VILLAGE SHOPPING CENTRE,SHOP 12 7295 GREAT EASTERN HIGHWAY,MUNDARING WA, WA,6073,Metro,Capital,-31.90179,116.16799
639402,MUNDIJONG LPO,LPO,OPEN,,28 PATERSON STREET,MUNDIJONG WA, WA,6123,Metro,Capital,-32.29519,115.98589
639429,MUNGLINUP CPA,CPA,OPEN,,14 TUBADA STREET,MUNGLINUP WA, WA,6450,Remote,Other Remote,-33.70785,120.8648
639509,MYAREE LPO,LPO,OPEN,,SHOP 3 67 NORTH LAKE ROAD,MYAREE WA, WA,6154,Metro,Capital,-32.03869,115.81569
639525,NANNUP LPO,LPO,OPEN,,37 WARREN ROAD,NANNUP WA, WA,6275,Rural,Other Rural,-33.97852,115.76452
639568,NAREMBEEN LPO,LPO,OPEN,,1 CHURCHILL STREET,NAREMBEEN WA, WA,6369,Remote,Other Remote,-32.06546,118.39568
639656,NARROGIN POST SHOP,RP,OPEN,,22 FORTUNE STREET,NARROGIN WA, WA,6312,Rural,Other Rural,-32.93469,117.1774
639699,NEDLANDS POST SHOP,RP,OPEN,,92 STIRLING HIGHWAY,NEDLANDS WA, WA,6009,Metro,Capital,-31.97945,115.80302
639779,NEWDEGATE LPO,LPO,OPEN,,7 MALEY STREET,NEWDEGATE WA, WA,6355,Remote,Other Remote,-33.09431,119.02004
639795,NEWMAN POST SHOP,RP,OPEN,,14 HILDITCH AVENUE,NEWMAN WA, WA,6753,Remote,Remote Centre,-23.3553,119.73091
639859,SUBIACO NICHOLSON RD LPO,LPO,OPEN,,214 NICHOLSON ROAD,SUBIACO WA, WA,6008,Metro,Capital,-31.95629,115.81399
639891,NOLLAMARA LPO,LPO,OPEN,,86 HILLSBOROUGH DRIVE,NOLLAMARA WA, WA,6061,Metro,Capital,-31.88101,115.840649
639904,NORANDA LPO,LPO,OPEN,NORANDA SHOPPING VILLAGE,SHOP 1 42 BENARA ROAD,NORANDA WA, WA,6062,Metro,Capital,-31.87667,115.89543
639955,NORTHAM POST SHOP,RP,OPEN,,239 FITZGERALD STREET E,NORTHAM WA, WA,6401,Rural,Other Rural,-31.65488,116.67018
640083,NORTHCLIFFE LPO,LPO,OPEN,,LOT 5 WHEATLEY COAST ROAD,NORTHCLIFFE WA, WA,6262,Rural,Other Rural,-34.63301,116.12411
640120,NORTH DANDALUP LPO,LPO,OPEN,,4267 SOUTH WESTERN HIGHWAY,NORTH DANDALUP WA, WA,6207,Rural,Other Rural,-32.51936,115.9713
640323,NUNGARIN CPA,CPA,OPEN,,28 RAILWAY AVENUE,NUNGARIN WA, WA,6490,Remote,Other Remote,-31.18411257,118.1006517
640366,NYABING LPO,LPO,OPEN,,12 RICHMOND STREET,NYABING WA, WA,6341,Remote,Other Remote,-33.54218,118.14981
640438,ONGERUP LPO,LPO,OPEN,,36 ELDRIDGE STREET,ONGERUP WA, WA,6336,Remote,Other Remote,-33.96558324,118.4880484
640470,ONSLOW LPO,LPO,OPEN,,47 SECOND AVENUE,ONSLOW WA, WA,6710,Remote,Other Remote,-21.63571,115.11196
640550,OSBORNE PARK POST SHOP,RP,OPEN,OSBORNE PARK SHOPPING CENTRE,SHOP 7 212 MAIN STREET,OSBORNE PARK WA, WA,6017,Metro,Capital,-31.89669,115.82839
640593,PADBURY LPO,LPO,OPEN,PADBURY SHOPPING CENTRE,SHOP 4 75 WARBURTON AVENUE,PADBURY WA, WA,6025,Metro,Capital,-31.81166,115.76742
640630,PALMYRA POST SHOP,RP,OPEN,STAMMERS SHOPPING CENTRE,SHOP 6 265-277 CANNING HIGHWAY,PALMYRA WA, WA,6157,Metro,Capital,-32.03827,115.77665
640657,PANNAWONICA LPO,LPO,OPEN,,LOT 219 PANNAWONICA DRIVE,PANNAWONICA WA, WA,6716,Remote,Other Remote,-21.6364,116.32576
640876,PERENJORI LPO,LPO,OPEN,,24 FOWLER STREET,PERENJORI WA, WA,6620,Remote,Other Remote,-29.436311,116.280514
640999,PINGELLY LPO,LPO,OPEN,,9 PARADE STREET,PINGELLY WA, WA,6308,Rural,Other Rural,-32.53368,117.08409
641035,PINGRUP LPO,LPO,OPEN,,1 SANDERSON STREET,PINGRUP WA, WA,6343,Remote,Other Remote,-33.534808,118.512917
641131,POPANYINNING LPO,LPO,OPEN,,120 FRANCIS STREET,POPANYINNING WA, WA,6309,Rural,Other Rural,-32.66148,117.1233
641211,QUAIRADING LPO,LPO,OPEN,,1 JENNABERRING ROAD,QUAIRADING WA, WA,6383,Rural,Other Rural,-32.00998,117.40128
641254,QUEENS PARK LPO,LPO,OPEN,,193 SEVENOAKS STREET,CANNINGTON WA, WA,6107,Metro,Capital,-32.00739,115.93819
641297,QUINNINUP CPA,CPA,OPEN,,1212 WHEATLEY COAST ROAD,QUINNINUP WA, WA,6258,Rural,Other Rural,-34.39287,116.28117
641318,RANGEWAY LPO,LPO,OPEN,RANGEWAY SHOPPING CENTRE,SHOP 4 2 UTAKARRA ROAD,RANGEWAY WA, WA,6530,Rural,Small Rural,-28.78387,114.62984
641334,RAVENSTHORPE LPO,LPO,OPEN,,67 MORGANS STREET,RAVENSTHORPE WA, WA,6346,Remote,Other Remote,-33.58127,120.0445
641414,PARKWOOD LPO,LPO,OPEN,STOCKLAND RIVERTON SHOPPING CENTRE,SHOP 35 2-14 WILLERI DRIVE,PARKWOOD WA, WA,6147,Metro,Capital,-32.03988,115.90518
641465,RIVERVALE EAST LPO,LPO,OPEN,,118 KOOYONG ROAD,RIVERVALE WA, WA,6103,Metro,Capital,-31.96269,115.91489
641502,ROCKINGHAM POST SHOP,RP,OPEN,ROCKINGHAM CITY SHOPPING CENTRE,SHOP 116 1 COUNCIL AVENUE,ROCKINGHAM WA, WA,6168,Metro,Capital,-32.289,115.74469
641553,ROCKY GULLY CPA,CPA,OPEN,,9522 MUIRS HIGHWAY,ROCKY GULLY WA, WA,6397,Rural,Other Rural,-34.50954,117.01177
641641,ROLEYSTONE LPO,LPO,OPEN,ROLEYSTONE SHOPPING CENTRE,SHOP 16 21 JARRAH ROAD,ROLEYSTONE WA, WA,6111,Metro,Capital,-32.11275,116.06971
641668,ROSSMOYNE LPO,LPO,OPEN,ROSSMOYNE SHOPPING CENTRE,SHOP 4 55 CENTRAL ROAD,ROSSMOYNE WA, WA,6148,Metro,Capital,-32.03906,115.8682
641721,SAFETY BAY LPO,LPO,OPEN,BAYSIDE CITY SHOPPING CENTRE,SHOP 11 60-64 PENGUIN ROAD,SAFETY BAY WA, WA,6169,Metro,Capital,-32.30334,115.71117
641772,PERTH ST GEORGES TCE POST SHOP,RP,OPEN,,66 ST GEORGES TERRACE,PERTH WA, WA,6000,Metro,Capital,-31.95529,115.85849
641844,SALMON GUMS LPO,LPO,OPEN,,LOT 25 COOLGARDIE-ESPERANCE HIGHWAY,SALMON GUMS WA, WA,6445,Remote,Remote Centre,-32.97954,121.64277
641975,SCARBOROUGH EAST LPO,LPO,OPEN,,168 SCARBOROUGH BEACH ROAD,SCARBOROUGH WA, WA,6019,Metro,Capital,-31.89389,115.77489
641991,SCARBOROUGH SOUTH LPO,LPO,OPEN,,16E CALAIS ROAD,SCARBOROUGH WA, WA,6019,Metro,Capital,-31.89959,115.76829
642046,SERPENTINE LPO,LPO,OPEN,,6 WELLARD STREET,SERPENTINE WA, WA,6125,Metro,Capital,-32.3639,115.97759
642089,SHACKLETON CPA,CPA,OPEN,,47 JERMYN STREET,SHACKLETON WA, WA,6386,Remote,Other Remote,-31.93217,117.83678
642193,SHELLEY LPO,LPO,OPEN,SHELLEY HUB,SHOP 6 15-17 TRIBUTE STREET,SHELLEY WA, WA,6148,Metro,Capital,-32.03102,115.88474
642206,SHENTON PARK LPO,LPO,OPEN,,SHOP 1 189 ONSLOW ROAD,SHENTON PARK WA, WA,6008,Metro,Capital,-31.96103,115.81256
642281,BUNBURY SOUTH LPO,LPO,OPEN,BUNBURY PLAZA SHOPPING CENTRE,SHOP 17 123 SPENCER STREET,SOUTH BUNBURY WA, WA,6230,Rural,Small Rural,-33.33621,115.64039
642388,SOUTH HEDLAND POST SHOP,RP,OPEN,THE HOMESTEAD CENTRE,LOT 31 THROSSELL ROAD,SOUTH HEDLAND WA, WA,6722,Remote,Remote Centre,-20.4093,118.59919
642409,SOUTH PERTH POST SHOP,RP,OPEN,,103 MILLPOINT ROAD,SOUTH PERTH WA, WA,6151,Metro,Capital,-31.97309,115.85179
642441,SPEARWOOD LPO,LPO,OPEN,PHOENIX PARK SHOPPING CENTRE,SHOP 1 254 ROCKINGHAM ROAD,SPEARWOOD WA, WA,6163,Metro,Capital,-32.09709,115.78299
642484,SPENCER PARK LPO,LPO,OPEN,SPENCER PARK SHOPPING CENTRE,SHOP 3 7 HARDIE ROAD,SPENCER PARK WA, WA,6330,Rural,Small Rural,-35.00881,117.8985
642521,SUBIACO POST SHOP,RP,OPEN,,172 ROKEBY ROAD,SUBIACO WA, WA,6008,Metro,Capital,-31.94979,115.82399
642564,SWANBOURNE LPO,LPO,OPEN,,111 CLAREMONT CRESCENT,SWANBOURNE WA, WA,6010,Metro,Capital,-31.98249,115.77029
642628,TAMBELLUP LPO,LPO,OPEN,,38 NORRISH STREET,TAMBELLUP WA, WA,6320,Rural,Other Rural,-34.04449,117.64172
642660,TAMMIN LPO,LPO,OPEN,,28 WALSTON STREET,TAMMIN WA, WA,6409,Rural,Other Rural,-31.64257,117.48708
642943,TRAYNING LPO,LPO,OPEN,,15 CORONATION STREET,TRAYNING WA, WA,6488,Remote,Other Remote,-31.11546,117.79407
643049,VICTORIA PARK POST SHOP,RP,OPEN,,414 ALBANY HIGHWAY,VICTORIA PARK WA, WA,6100,Metro,Capital,-31.97479,115.89769
643057,EAST VICTORIA PARK POST SHOP,RP,OPEN,THE PARK CENTRE,SHOP 30 789 ALBANY HIGHWAY,EAST VICTORIA PARK WA, WA,6101,Metro,Capital,-31.98371,115.90258
643268,WALKAWAY LPO,LPO,OPEN,,1 EVANS ROAD,WALKAWAY WA, WA,6528,Rural,Small Rural,-28.94037,114.79792
643321,WALPOLE LPO,LPO,OPEN,,36 NOCKHOLDS STREET,WALPOLE WA, WA,6398,Rural,Other Rural,-34.97638,116.72988
643380,WANDERING LPO,LPO,OPEN,,22 WATTS STREET,WANDERING WA, WA,6308,Rural,Other Rural,-32.67759,116.6736
643444,WANNEROO POST SHOP,RP,OPEN,,UNIT 4 18 DUNDEBAR ROAD,WANNEROO WA, WA,6065,Metro,Capital,-31.75202,115.8037
643516,WARWICK POST SHOP,RP,OPEN,WARWICK GROVE SHOPPING CENTRE,SHOP 7 643 BEACH ROAD,WARWICK WA, WA,6024,Metro,Capital,-31.844032,115.810923
643786,CHURCHLANDS LPO,LPO,OPEN,HERDSMAN CENTRAL SHOPPING CENTRE,SHOP 1 5 FLYNN STREET,CHURCHLANDS WA, WA,6018,Metro,Capital,-31.93113,115.80151
643882,WESTONIA LPO,LPO,OPEN,,47 WOLFRAM STREET,WESTONIA WA, WA,6423,Remote,Other Remote,-31.30215,118.69717
643938,WEST PERTH POST SHOP,RP,OPEN,,1195 HAY STREET,WEST PERTH WA, WA,6005,Metro,Capital,-31.94909,115.84319
643997,WICKEPIN LPO,LPO,OPEN,,26 WOGOLIN ROAD,WICKEPIN WA, WA,6370,Remote,Other Remote,-32.78158,117.499
644092,MELVILLE SOUTH LPO,LPO,OPEN,,SHOP 1 68 LEACH HIGHWAY,MELVILLE WA, WA,6156,Metro,Capital,-32.04871,115.79396
644105,WILLAGEE CENTRAL LPO,LPO,OPEN,,80 ARCHIBALD STREET,WILLAGEE WA, WA,6156,Metro,Capital,-32.05304,115.80698
644113,WILLETTON POST SHOP,RP,OPEN,SOUTHLANDS BOULEVARD SHOPPING CENTRE,SHOP 57 45 BURRENDAH BOULEVARD,WILLETTON WA, WA,6155,Metro,Capital,-32.05746,115.88003
644121,WILLIAMS LPO,LPO,OPEN,,42 ALBANY HIGHWAY,WILLIAMS WA, WA,6391,Rural,Other Rural,-33.02669,116.8788
644201,WILUNA LPO,LPO,OPEN,,37 WOTTON STREET,WILUNA WA, WA,6646,Remote,Other Remote,-26.59409,120.224229
644244,WITCHCLIFFE LPO,LPO,OPEN,,10428 BUSSELL HIGHWAY,WITCHCLIFFE WA, WA,6286,Rural,Other Rural,-34.02634,115.09993
644340,WONTHELLA LPO,LPO,OPEN,,252 FIFTH STREET,WONTHELLA WA, WA,6530,Rural,Small Rural,-28.76507,114.62974
644367,WOODANILLING LPO,LPO,OPEN,,3322 ROBINSON ROAD,WOODANILLING WA, WA,6316,Remote,Other Remote,-33.56319,117.43241
644375,WOODLANDS LPO,LPO,OPEN,WOODLANDS VILLAGE SHOPPING CENTRE,SHOP 13 84 ROSEWOOD AVENUE,WOODLANDS WA, WA,6018,Metro,Capital,-31.90883,115.79188
644383,WOODVALE LPO,LPO,OPEN,WOODVALE SHOPPING CENTRE,SHOP 14 153 TRAPPERS DRIVE,WOODVALE WA, WA,6026,Metro,Capital,-31.78537,115.78788
644391,WOOROLOO LPO,LPO,OPEN,,155 ORCHARD ROAD,WOOROLOO WA, WA,6558,Metro,Capital,-31.80009,116.31448
644471,WUNDOWIE LPO,LPO,OPEN,,46 BORONIA AVENUE,WUNDOWIE WA, WA,6560,Rural,Other Rural,-31.75878,116.38398
644500,WYALKATCHEM LPO,LPO,OPEN,,41 RAILWAY TERRACE,WYALKATCHEM WA, WA,6485,Rural,Other Rural,-31.18047,117.38137
644535,WYNDHAM LPO,LPO,OPEN,,17 KOOLINDA AVENUE,WYNDHAM WA, WA,6740,Remote,Other Remote,-15.4874,128.12385
644578,YALGOO CPA,CPA,OPEN,,25 GIBBONS STREET,YALGOO WA, WA,6635,Remote,Other Remote,-28.34333,116.68241
644690,YARLOOP LPO,LPO,OPEN,,37 STATION STREET,YARLOOP WA, WA,6218,Rural,Other Rural,-32.95775,115.89902
644711,YEALERING LPO,LPO,OPEN,,1 CONGRIEVE STREET,YEALERING WA, WA,6372,Remote,Other Remote,-32.59095,117.62918
660009,ALLANSON CPA,CPA,OPEN,,21 BEDLINGTON STREET,ALLANSON WA, WA,6225,Rural,Other Rural,-33.33742,116.10164
660017,ARDATH CPA,CPA,OPEN,,114 MAIN STREET,ARDATH WA, WA,6419,Remote,Other Remote,-32.03307,118.09648
660033,ARTHUR RIVER CPA,CPA,OPEN,,16969 ALBANY HIGHWAY,ARTHUR RIVER WA, WA,6315,Rural,Other Rural,-33.33959,117.03451
660092,BELDON LPO,LPO,OPEN,BELDON SHOPPING CENTRE,SHOP 5 9 GUNTER GROVE,BELDON WA, WA,6027,Metro,Capital,-31.77723,115.75616
660148,BINDOON LPO,LPO,OPEN,,6180 GREAT NORTHERN HIGHWAY,BINDOON WA, WA,6502,Rural,Other Rural,-31.38498,116.09628
660156,BLUFF POINT LPO,LPO,OPEN,BLUFF POINT SHOPPING CENTRE,SHOP 8 429-437 CHAPMAN ROAD,BLUFF POINT WA, WA,6530,Rural,Small Rural,-28.73804,114.62424
660164,BOLGART LPO,LPO,OPEN,,25 GEORGE STREET,BOLGART WA, WA,6568,Rural,Other Rural,-31.27408,116.50878
660172,BREMER BAY LPO,LPO,OPEN,,1 MARY STREET,BREMER BAY WA, WA,6338,Remote,Other Remote,-34.39238,119.38072
660236,CADOUX CPA,CPA,OPEN,,LOT 50 KING STREET,CADOUX WA, WA,6466,Rural,Other Rural,-30.76846,117.13507
660244,CALINGIRI LPO,LPO,OPEN,,17 CAVELL STREET,CALINGIRI WA, WA,6569,Rural,Other Rural,-31.09037,116.44862
660287,CLACKLINE CPA,CPA,OPEN,CLACKLINE GENERAL STORE,LOT 50 LOCKYER ROAD,CLACKLINE WA, WA,6564,Rural,Other Rural,-31.71768,116.52118
660295,COMO BEACH LPO,LPO,OPEN,COMO CENTRE,SHOP 4 25 PRESTON STREET,COMO WA, WA,6152,Metro,Capital,-31.99389,115.85959
660316,COOLUP LPO,LPO,OPEN,,97 FAWCETT STREET,COOLUP WA, WA,6214,Rural,Other Rural,-32.7399,115.8743
660332,DANDARAGAN LPO,LPO,OPEN,,3450 DANDARAGAN ROAD,DANDARAGAN WA, WA,6507,Rural,Other Rural,-30.90618,115.70627
